1081	which patients admitted before 2168 are diagnosed with nonruptured cerebral aneurysm?
1082	which patients are below 89 years of age and diagnosed with transient neonatal thrombocytopenia?
1083	which patients with inpatient hospital admission have pressure ulcer in buttock diagnoses?
1084	which female patients are diagnosed with unspecified constipation?
1085	which patients are admitted before the year 2138 were diagnosed with adrenal cortical steroids causing adverse effects in therapeutic use?
1086	calculate the  patients admitted to emergency who had colostomy, not otherwise specified.
1087	which patients with alkalosis had abnormal lab test results?
1088	which patients stayed in hospital for more than 2 days and tested with pleural fluid in lab?
1089	which patients from black/haitian ethnic origin were admitted before 2127?
1090	provide me the  patients with aortic valve insufficiency/aortic valve replacement/sda who have home health care discharge.
1091	find the  patients who prefer haitian language.
1092	let me know the  dead patients who had clin300l drug code.
1093	which patients stayed in hospital for more than 15 days and were diagnosed for respiratory distress syn?
1094	which are the  patients who underwent radical cystectomy?
1095	which patients whose drug code is metr500pm had lab test fluid ascites?
1096	which are the  patients categorized under chemistry lab test who have diagnoses of unspecified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of procedure?
1097	which are the  patients who have v4364 diagnoses icd9 code?
1098	provide the  patients whose lab test chart time is 2137-08-30 14:39:00.
1099	provide the  patients who had other radiotherapeutic procedure and were hospitalized for more than 17 days.
1100	which black/haitian patients were admitted in the hospital before the year 2172?
1101	which are the  patients with death status 0 and procedure icd9 code is 3734?
1102	provide the  hispanic or latino patients who are diagnosed with short title gstr/ddnts nos w/o hmrhg.
1103	which patients whose drug code is warf25 had elective admission type?
1104	which are the  patients admitted before 2175 diagnosed with diverticulosis of colon with hemorrhage?
1105	give me the  patients who were admitted before the year 2157 with 78039 as their diagnosis icd9 code
1106	which patients underwent abn react-renal dialysis and have abnormal lab test status?
1107	find the  living patients who had procedure icd9 code 3891.
1108	the  patients with joint fluid lab test who have been diagnosed with acute posthemorrhagic anemia.
1109	provide the  patients who are married and their diagoses is titled bleed esoph var oth dis.
1110	which are the total  patients belonging to black/cape verdean ethnic origin who had a lab test for pco2?
1111	tell me the  female patients who have uncontrolled diabetes with hyperosmolarity, type ii or unspecified type diagnoses.
1112	which patients diagnosed with short title cellulitis of hand have been prescribed main drug type?
1113	which of the patients with aortic valve insuffiency/aortic valve replacement /sda as their primary disease were born before the year 2071?
1114	which patients with morbid obesity/sda as their primary disease were treated with soln.?
1115	calculate the  patients with stomach ulcer nos who had a lab test for blood gas
1116	which are the  patients with a diagnoses of diaphragmatic hernia without mention of obstruction or gangrene who had urine lab test?
1117	the  patients on a main drug type prescription with diagnoses icd9 code 41512.
1118	which patients are single and tested in lab for hyaline casts?
1119	report the  patients diagnosed with percutaneous transluminal coronary angioplasty status who had home health care discharge.
1120	which pateints aged below 77 had undergone the procedure with icd9 code 4632?
1121	which patients are diagnosed with acute subdural hematoma under age 74?
1122	which patients admitted before the year 2155 had the drug name bismuth subsalicylate?
1123	out of total  patients who had incision of vessel, lower limb arteries, which of them were born before 2167?
1124	which patients under a hematology lab test category have intraoperative cardiac pacemaker?
1125	which patients who had congestive heart failure expired in or before the year 2174?
1126	which patients are with discharge location short term hospital and below age 67?
1127	tell me the  widow patients who have lab test item id 50973.
1128	give me the  patients who had endoscopic excision or destruction of lesion or tissue of stomach and were hospitalized for more than 13 days.
1129	which patients having main drug prescription had an ammonia lab test done?
1130	which patients are admitted before the year 2168 and followed the procedure, procedure on two vessels?
1131	which  patients diagnosed with thrombocytopenia nos had abnormal lab test results?
1132	which patients were admitted in emergency for replacement of small bowel tube?
1133	give the  patients with newborn admission type and procedure title insert endotracheal tube.
1134	which single patients had a diagnosis long title protal hypertension?
1135	which patients are diagnosed with nutritional marasmus and suggested drug route as sc?
1136	find the  male patients who have atherosclerosis of native arteries of the extremities with gangrene diagnoses.
1137	which patients follow the protestant quaker religion and were diagnosed with pressure ulcer, stage i?
1138	which are the  patients whose primary disease is pneumonia and with iv drip drug route?
1139	which patients with 29-30 completed weeks of gestation had blood gas tested by lab?
1140	get the  female patients who have bradycardia as their primary disease.
1141	which are the  patients taking main type drug prescription with a diagnoses of drug induced neutropenia?
1142	calculate the  patients tested for clinical chemistry who had infection with microorganisms resistant to penicillins
1143	which patients with epistaxis have unspecified death status?
1144	which are the total  patients who had icd9 code 4601
1145	which patients have a medicare insurance policy and diagnosis icd9 code is 4168?
1146	which are the  patients with an id route of drug administration who have diagnoses icd9 code 2749?
1147	which patients are diagnosed with icd9 code 5679 and had a main drug type?
1148	which of the patients on self pay had coronary athrscl natve vessel?
1149	which female patients underwent the procedure of abdomen artery incision?
1150	which patients are admitted urgently and admitted before the year 2195?
1151	give me the  patients born before the year 2092 whose lab test item id is 61358.
1152	get the  patients born before 2120 who are suffering from sternal wound infection primary disease.
1153	which patients are primary diagnosed for abdnomial abscess and are below 58 years of age?
1154	which  patients with marital status as single had the procedure titled cv ath plcmt w guidance?
1155	which patients are diagnosed with primary disease upper gi bleed and are born before 2112?
1156	the  patients whose procedure icd9 code is 3606.
1157	which patients have prescription for milrinone?
1158	which male patients had the drug code tria.1/80c?
1159	among patients admitted before the year 2184, which of them had a seroma complicating a procedure?
1160	which of the patients born before the year 2167 had atria septa def rep nec?
1161	which of the patients born before the year 2098 had operations on chordae tendineae?
1162	which patients with 5012 as the procedure icd9 code survived?
1163	which male patients have 3799 as the procedure icd9 code?
1164	get the  patients who have procedure icd9 code 3804.
1165	the   patients with diagnoses icd9 code 75261.
1166	the  emergency hospital admission patients for whom a mesothelial cells lab test was ordered.
1167	the  dead patients who were diagnosed with noninf gastroenterit nec.
1168	which patients have the diagnoses of accidents occurring in other specified places?
1169	which patients who stayed in the hospital for one or more than one day(s) were given tramadol?
1170	give the  patients whose item id is 51218.
1171	which patients are diagnosed with primary disease femoral artery thrombosis and are born before 2110?
1172	which newborn patients had spinal tap?
1173	which patients with procedure icd9 code 8968 are still alive?
1174	among total  patients admitted to emergency, which of them belonged to  black/haitian ethnic origin?
1175	which patients take medication via inhalation route?
1176	which are the  greek orthodox religious background patients who had a chloride lab test?
1177	the  patients whose ethnicity is black/cape verdean and age is less than 68.
1178	which are the total  patients with mrsa septicemia who had a lab test for blood gas
1179	which patients have born before the year 2134 with the primary disease transient ischemic attack?
1180	which patients have a 2165-10-19 05:33:00 lab test chart time?
1181	which patients have had an open and other sigmoidectomy procedure?
1182	tell  me the  patients born before 2056 who had a cerebrospinal fluid lab test done.
1183	which patients have buccal route of drug administration?
1184	which female patients had the primary disease ruq?
1185	which patients of hispanic/latino and use the base drug type?
1186	which are the  patients who are born before 2175 with lab test item id 50896?
1187	which are the  patients diagnosed with rheumatic heart failure (congestive) who have a delta abnormal lab test?
1188	the  patients taking main type drug prescription who had white-russian ethnic background.
1189	get the  patients who have drug code ipra2h and were hospitalized for more than 20 days.
1190	calculate the  patients with diagnoses icd9 code v4281 who had a cerebrospinal fluid lab test.
1191	which patients are with death status 0 and with diagnosis chronic diastolic heart failure?
1192	which patients were admitted before the year 2165 with the diagnosis icd9 code v1083?
1193	get me the  newborn admission patients who were hospitalized for more than 17 days.
1194	the  patients born in or before 2164 who have a prescription for labetalol hcl.
1195	report the  patients on tp route of drug administration who are younger than 36 years of age.
1196	calculate the total  patients on elective admission before the year 2108
1197	get me the  patients admitted before 2129 who had lymphocytes, percent lab test done.
1198	which patients were admitted to the hospital before the year 2175 with a procedure long title insertion of two vascular stents?
1199	get the  patients with base type drug prescription who have diagnoses icd9 code 6959.
1200	which are the  patients less than 70 years who prefer spanish?
1201	which patients are diagnosed for rupture of chordae tendineae?
1202	provide the  patients who were admitted before the year 2174 and given the drug cefpodoxime proxetil.
1203	which patients are there who are ethnically hispanic or latino?
1204	provide the  patients admitted before the year 2165 and diagnosed with hepatitis, unspecified.
1205	give the  patients whose primary disease is aortic insufficiency re-do sternotomy aortic valve replacement  and who are admitted before the year 2178.
1206	provide me the  married patients who had transfusion of packed cells.
1207	which male patients had the drug code lipid250i?
1208	the  patients with procedure icd9 code 8949 who are less than 80 years of age.
1209	get the  private insurance patients with procedure icd9 code 3726.
1210	calculate the total  female patients whose ethnic origin is unspecified/unknown
1211	which patients are diagnosed with bronchoscopy?
1212	which patients who had elective hospital admission had polys lab test?
1213	which of the patients were treated with nitroglycerin sl?
1214	provide the  patients less than 80 years who are taking cefpodoxime proxetil medication.
1215	bring the  patients who have had 24 hr creatinine lab test and stayed in hospital for more than 26 days.
1216	which patients with hypertension do not have coronary artery disease or cardiac catheterization as their primary disease and have a chemistry lab test category?
1217	among patients diagnosed with icd9 code 7470, calculate the  patients aged below 54.
1218	which patients are diagnosed for diabetes with neurological manifestations type i (juvenile type) and not stated as uncontrolled and lab tested with blood fluid ?
1219	get me the  patients born before 2065 who had an unspecified colostomy.
1220	which of the patients with gangrene as primary disease received po/ng therapy?
1221	which patients are discharged due to short term hospital and tested with potassium whole blood?
1222	which patients on medicare insurance had retention urine nos?
1223	among the patients admitted before the year 2172, which had contact dermatitis and other eczema with an unspecified cause?
1224	which emergency hospital admission patients were injected or infused platelet inhibitors?
1225	the  patients on norepinephrine prescription who were born before the year 2109.
1226	which married patients had done the lab test thyroxine (t4)?
1227	which patients have diagnoses icd9 code 28803?
1228	the  patients whose diagnosis long title is other alteration of consciousness and lab test fluid is blood.
1229	provide me the  patients admitted before the year 2114 who were hospitalized for more than 26 days.
1230	which unmarried patients underwent cardiac mapping procedure?
1231	which patients have stayed in the hospital for more than 16 days with a globulin lab test done?
1232	the  patients for whom csf lab test was ordered.
1233	which of the patients with malignant neoplasm of other sites of tongue were treated with base drug?
1234	provide the  patients whose admission type is emergency and procedure long title is atrial cardioversion.
1235	which are the  emergency hospital admitted patients who take sodium polystyrene sulfonate?
1236	the  patients whose primary disease is st elevated myocardial infarction/ cardiac cath.
1237	which patients are undergoing non-invasive mechanical ventilation and their lab test fluid is blood?
1238	provide the  patients with procedure icd9 code 3607 who died on or before 2158.
1239	give me the  patients diagnosed with alzheimer's disease who were admitted before 2144.
1240	the  patients admitted before the year 2167 with lab test item id 51300.
1241	provide the  patients of black/african american ethnicity born before the year 2023.
1242	which jewish patients were admitted to the hospital before year 2148?
1243	which male patients had the diagnosis long title microscopic hematuria?
1244	the  urgent hospital admission patients who had a magnesium lab test done.
1245	which patients are diagnosed for family history of other specified malignant neoplasm?
1246	which patients diagnosed with short title ac vasc insuff intestine have had lab test belonging to the category blood gas?
1247	provide the  patients whose death status is 0 and primary disease is aortic insufficiency/re-do sternotomy; aortic valve replacement.
1248	calculate the  patients with gastrointestinal hemorrhage nos who received iv drip therapy
1249	which are the  emergency hospital admission patients who had manual reticulocyte  lab test?
1250	find the  patients under procedure icd9 code 3615 whose admission type is elective .
1251	find the  patients whose language is english and diagnoses is atriovent block complete.
1252	among patients who had a hospital stay for more than 14 days, which of them were discharged to home?
1253	which are the  patients with hemoptysis on base type drugs?
1254	which male patients had the procedure icd9 code 9703?
1255	which patients whose admission location was tansfer from hospital/extram have undergone suture of artery procedure?
1256	which are the total  patients with diseases of tricuspid valve who remained admitted in the hosiptal for more than 1 day?
1257	which  female patients were diagnosed with suicidal ideation?
1258	give me the  patients admitted before 2120 who had a suture of artery procedure.
1259	provide me the  dead patients who were taking sodium citrate 4% medication.
1260	which patients have procedure icd9 code 93?
1261	which of the patients born before the year 2060 had pleural fluid tested by the lab?
1262	the  patients for whom a prolactin lab test was ordered.
1263	calculate the  female patients who have lab test item id 51345.
1264	which patients stayed in hospital for more than 20 days and were given the drug neo*iv*fat emulsion?
1265	find the  russian speaking patients who are diagnosed with proteus infection nos.
1266	the  patients whose item id is 50805.
1267	which patients have had a pleural fluid lab test and a diagnosis for bone marrow replacement by transplantation?
1268	get the  patients who had the incision of vessel abdominal arteries procedure.
1269	report the  patients who had biopsy of bone marrow and were hospitalized for more than a day.
1270	which patients are below 67 years of age and died in or before 2122?
1271	tell me the  patients with lab test item id 51347 who were admitted for more than 4 days in hospital.
1272	out of the total  patients admitted before 2154, caluclate the  those who had urinary incontinence nos.
1273	which patients stayed in hospital for more than 5 days and got diagnosed with adv eff benzodiaz tranq?
1274	the  patients who had the procedure titled endoscopic excision or destruction of lesion or tissue of stomach.
1275	which patients are born before 2049 and followed the procedure insertion of drug-eluting coronary artery stent(s)?
1276	the  unmarried patients with a primary disease of acidosis.
1277	find the  patients who have undergone the procedure called infusion of vasopressor agent that have english as their preferred language.
1278	which patients were admitted to the emergency room for closed liver biopsy?
1279	which patients are diagnosed with primary disease gastrointestinal bleed and admitted before the year 2124?
1280	give me the  patients with diagnoses icd9 code 40391 who had chemistry lab test.
1281	get me the  private insurance patients who had attachment of pedicle or flap graft to other sites.
1282	which patients are admitted before the year 2139 and diagnosed with candidias urogenital nec?
1283	which patients whose drug type is base were diagnosed under diagnosis icd9 code v667?
1284	which patients with drug code beth5 died in or before the year 2122?
1285	give me the  patients who were diagnosed under icd9 code 7702.
1286	which  patients had procedure under procedure icd9 code 4341?
1287	give the  patients diagnosed with ulcer of heel and midfoot and drug type is base.
1288	provide the  patients on main type drug prescription who have diagnoses of paroxysmal ventricular tachycardia.
1289	let me know the  patients still living who have heparin (iabp) prescription.
1290	which of the private patients had a lab test for total cholesterol?
1291	calculate the  patients with bleed esoph var other disease who were treated with main drug
1292	which patients have the admission location as clinic referral/premature and have their diagnoses short title as chr tot occlus cor artry?
1293	let me know the  patients who have diagnosis icd9 code 9951.
1294	calculate the  patients treated with loperamide who have unspecified death status.
1295	the  elective hospital admission patients who had a creatine kinase lab test.
1296	which patients use the drug route pb?
1297	which patients were admitted before the year 2172 with a lab test fibrin degradation products?
1298	give me the  patients with diagnoses icd9 code 59654 who were hospitalized for more than 6 days.
1299	which female patients are american indian/alaska native?
1300	which male patients had icd9 code 8842?
1301	which patients born before the year 2197 had the drug code as meth 125i?
1302	which patients are suffering from abdominal pain primary disease?
1303	which are the  patients diagnosed with below knee amputation status who have a delta abnormal lab test?
1304	the  patients whose short title of diagnosis is hx-ven thrombosis/embols and stayed in hospital for more than 7 days.
1305	the  patients whose marital status is widowed and procedure long title is laryngoscopy and other tracheoscopy.
1306	the  patients whose diagnoses short title is mal neo descend colon.
1307	which are the  patients who had osmolality and measured lab test and were discharged to skilled nursing facility?
1308	the  patients who underwent hemodialysis and were hospitalized for more than 7 days.
1309	which patients are procedured with icd9 code 5187?
1310	provide the  patients under the age of 31 whose discharge location is home health care.
1311	provide the  patients with the diagnoses of ostium secundum type atrial septal defect who were hospitalized for more than 8 days.
1312	find the  patients diagnosed with ulcer of other part of foot who are on base type drug prescription.
1313	provide the  patients who have stayed in the hospital for more than 10 days and whose lab test fluid is ascites.
1314	provide the  patients whose admission type is urgent.
1315	which are the  patients whose admission type is emergency and with procedure nasal sinus dx proc nec?
1316	which patients underwent lymphs lab test?
1317	which are the  patients who had more than 16 days of hospital stay and had a sedimentation rate lab test done?
1318	give me the  male patients who have procedure icd9 code 5110.
1319	which patients aged below 54 years had the discharge location rehab/distinct part hospital?
1320	which white-russian patients speak russian?
1321	let me know the  patients born before 2126 who had drug code fent25p.
1322	which are the  patients who had (aorto)coronary bypass of two coronary arteries and were less than 89 years of age?
1323	which are the  patients admitted before 2174 who were tested for lactate dehydrogenase, pleural.
1324	how any patients have been given nitroglycerin ointment 2%?
1325	which patient posses government insurance and followed the procedure icd9 code 93?
1326	which patients born before 2121 had other body fluid as the lab test fluid?
1327	which patients have stayed in the hospital for more than 14 days with a ou drug route?
1328	which patients are new born with admission location as clinic referral/premature?
1329	to which patients aged below 44 was 0.9% sodium chloride administered?
1330	get me the  patients admitted before 2198 who had diagnoses icd9 code 7830.
1331	which patients admitted before 2182 had a joint fluid lab test done?
1332	which are the  patients admitted before 2137 who have diagnoses icd9 code v489?
1333	which patients are admitted in clinic referral/premature and admitted before the year 2119?
1334	which female patients have been diagnosed with syncope telemetry?
1335	find the  patients taking drug via nu route who have been diagnosed with human immunodeficiency virus (hiv) disease.
1336	find the  patients who have bradycardia primary disease.
1337	which patients aged below 54 years were given the drug succinylcholine?
1338	among patients diagnosed with icd9 code v1006, calculate the total  those aged below 72.
1339	which married patients had the procedure long title percutaneous abdominal drainage?
1340	the  patients whose diagnosis icd9 code is 27801.
1341	which are the  black/haitian patients who were born before 2184?
1342	get the  patients who are diagnosed with acute parametritis and pelvic cellulitis.
1343	which are the  patients with procedure icd9 code 8321 who are less than 68 years of age?
1344	the  patients who have stayed in the hospital for more than 23 days with a drug name phenylephrine hcl.
1345	which patients with hypoxia are younger than 54 year of age?
1346	the  patients categorized under a hematology lab test who had unilateral radical neck dissection.
1347	which white patients had the drug route both eyes?
1348	report the  patients with a hematology lab test category who have the diagnoses of benign prostatic hypertrophy without urinary obstruction and other lower urinary tract symptoms.
1349	which patients are diagnosed with primary disease atrial septal defect mitral valve replacement repair atrial-septal defect/sda and are born before 2111?
1350	provide the  unknown/not specified ethnic background patients who had calculated hematocrit lab test done.
1351	give the  patients who have been diagnosed with asthma, unspecified type, unspecified and drug type base.
1352	which patients have diagnoses icd9 code 5856?
1353	give me the  living patients who have atrial septal defect mitral valve replacement repair atrial-septal defect/sda as their primary disease.
1354	provide the  patients admitted before 2200 who had angiocardiography of right heart structures.
1355	which patients who had incision of vessel (aorta) have an unspecified death status?
1356	which patients are discharged due to death/expired and are aged under 61?
1357	which patients are admitted under emergency and treated with cinacalcet?
1358	which patients with sepsis diagnosis had csf lab test?
1359	which female patients had the procedure short title parent infus nutrit sub?
1360	provide the  patients categorized under hematology lab test who were diagnosed with hip pressure ulcer.
1361	which  patients  with procedure icd9 code 8872 had death status as 0?
1362	give me the  private health insurance patients who were discharged to skilled nursing facility.
1363	the  patients whose diagnoses icd9 code is 5990 and lab test fluid is other body fluid?
1364	give me the  patients diagnosed with accident in residential institution who had abnormal lab test status.
1365	tell me the  patients admitted before the year 2151 who underwent a suture of laceration of bladder procedure.
1366	give me the  patients with hypopotassemia diagnoses who have both eyes as route of drug administration.
1367	give me the  patients who had formation of cutaneous uretero-ileostomy.
1368	which patients born before the year 1846 had drug type base?
1369	which patients are below 81 years of age and suggested with drug code tiza2?
1370	which of the patients admitted to emergency were on government insurance?
1371	which of the patients on elective admission had item id 51257?
1372	which patients have medicaid insurance and admitted in emergency room admit?
1373	find the  patients who were born before the year 2123 and their lab test fluid is cerebrospinal fluid (csf).
1374	give me the  patients with drug code lido2/5j who had urine lab test.
1375	which newborn admitted patients were discharged after long term hospital care?
1376	find the  patients with tp route of drug administration who have complete heart block as their primary disease.
1377	the  patients with an abnormal lab test status who have diagnoses icd9 code 36202.
1378	the  portuguese speaking patients categorized under blood gas lab test.
1379	the  patients whose admission type is newborn and lab test item id is 50801.
1380	which patients aged below 74 years had the procedure short title form cutan ileoureterost?
1381	find me the  elective hospital admission patients who were dead/expired on discharge.
1382	the  patients with coronary artery primary disease who have stayed more than 3 days in hospital.
1383	which patients with medicare insurance had a pacemaker inserted?
1384	which patients on phys referral/normal deli were admitted to emergency?
1385	which unknown/not specified ethnic background patients have been diagnosed with mitral valve insufficiency and aortic valve insufficiency?
1386	which patients on main drug type prescription have diagnoses of syncope and collapse?
1387	the  patients whose diagnosis long title is morbid obesity and the lab test category is chemistry.
1388	which unmarried patients have been diagnosed with stage iii (moderate) chronic kidney disease?
1389	which patients were admitted to the hospital before the year 2138 with a lab test folate?
1390	provide the  patients that survived and have diagnosis long title of other second degree atrioventricular block.
1391	give me the  patients of white ethnicity diagnosed for retained plastic fragments.
1392	inform me about the  patients born before 2168 who were diagnosed with unspecified hepatitis.
1393	among patients admitted to emergency, which of them had coronar arteriogr-1 cath?
1394	the  patients who had discharge location as snf and diagnoses titled coagulat defect nec/nos.
1395	which are the  patients admitted on emergency basis who have lab test item id 50927?
1396	tell me the  patients taking drug via po/ng route who have diagnoses icd9 code v1581.
1397	which are the  black/african american patients who had an urobilinogen lab test?
1398	out of total  patients with item id 51288, which of them were married?
1399	give me the  patients diagnosed with uncontrolled diabetes with ketoacidosis type i (juvenile type) who are younger than 43 years of age.
1400	which patients whose procedure title is open and other sigmoidectomy stayed in the hospital for more than 17 days?
1401	give the  patients who are diagnosed with hypospadias and have their lab test as abnormal.
1402	which patients with medicare insurance were diagnosed with iatrogenic hypotnsion nec?
1403	which patients tested for hemoglobin were romanian east. orthodox?
1404	which  patients admitted in emergency had drug code enox80i?
1405	which patients are diagnosed with primary disease rash and suggested with drug route via iv?
1406	which patients have procedure icd9 code 4523?
1407	give the  patients whose procedure icd9 code is 331 and drug route is sc.
1408	find the  patients diagnosed with the need for prophylactic vaccination and inoculation against viral hepatitis who had to stay for more than 6 days in hospital.
1409	which patients aged below 27 year had a discharge locaiton home health?
1410	which patients have iv route of drug administration and procedure icd9 code 4523?
1411	which patients admitted before 2179 have undergone the procedure (aorto)coronary bypass of one coronary artery?
1412	provide the  patients on main type of drug prescription who had manual reticulocyte .
1413	among patients diagnosed with fever in other diseases, which of them were female?
1414	tell me the  male patients with hyposmolality and/or hyponatremia diagnoses.
1415	which patients were admitted in emergency and diagnosed under icd9 code 6140?
1416	which of the patients on elective admission were born before 2043?
1417	give the  patients diagnosed under icd9 code 7245 whose lab test status is delta.
1418	find out the  patients admitted before 2123 who were diagnosed with acute on chronic combined systolic and diastolic heart failure.
1419	which patients have been prescribed the drug with code pred1?
1420	which female patients were admitted before the year 2107?
1421	which patients are married and lab tested for bilirubin, indirect?
1422	which male patients had the diagnosis long title other chest pain?
1423	the  newborn admission patients who have more than 10 days of hospital stay.
1424	among patients treated with base drug, which of them had mild intellect disability?
1425	report the  patients who had premature admission before the year 2120 via clinic referral.
1426	which patients whose lab test name is iron binding capacity,total have expired?
1427	which patients were admitted before the year 2146 with a diagnoses icd9 code of 3004.
1428	find the  patients aged less than 56 years who have prescription for benztropine mesylate drug.
1429	calculate the  patients born in the year less than 2197 and had neutropenia nos
1430	which patients are with black/african american ethnicity  and born before 2064?
1431	get the  married patients who have procedure icd9 code 3972.
1432	which patients with icd9 code 9961 were discharged for home healthcare?
1433	the  black/cape verdean patients who were hospitalized for more than 8 days in hospital.
1434	which are the  patients categorized under chemistry lab test who have a diagnoses of acute myocardial infarction of inferolataeral wall, inital episode of care?
1435	which are the  urgent hospital admission patients who have stayed for more than 2 days in hospital?
1436	which office admitted patients have lab test item id 50998?
1437	calculate the total  patients with int infection clostrdium dificile who were born before 2065.
1438	give me the  patients diagnosed with hypotension of hemodialysis who had abnormal lab test status.
1439	find the  patients born before the year 1837 who are no longer alive.
1440	which patients were born before the year 2111 with a drug code morp2-4?
1441	among patients who had procedure icd9 code 45, which of them had a death status of unspecified?
1442	calculate the total  patients who had fall nos
1443	which white-russian patients were born before the year 2073?
1444	which patients are discharged to home health care and with procedure circumcision?
1445	which patients diagnosed with abn involun movement nec are unmarried?
1446	hw many patients stayed in hospital for more than 15 days and were diagnosed with erthematous cond nos?
1447	provide the  married patients who belong to latino or hispanic ethnic background.
1448	calculate the total  portuguese speaking patients.
1449	find the  patients whose admission type is elective and lab test name  is potassium, urine.
1450	which male patients had chronic total occlusion of coronary artery as their diagnosis long title?
1451	which black/cape verdean patients are on main drug type prescription?
1452	which private insurance patients have diagnoses icd9 code 58089?
1453	report the  private health insurance patients who had short term hospital discharge.
1454	calculat the  patients with icd9 code 4928 who had abnormal lab test results.
1455	find the  patients who stayed in hospital for more than 2 days and had ventriculopuncture through previously implanted catheter.
1456	which of the patients with acute diastolic heart failure were unmarried?
1457	which female patients had the diagnoses long title cardiac arrest?
1458	look for the  elective hospital admitted patients who have coronary artery disease/coronary artery bypass graft/sda as their primary disease.
1459	which patients are diagnosed with incisional ventral hernia with obstruction?
1460	give the  patients whose diagnosis short title is cor ath unsp vsl ntv/gft and drug route is sl.
1461	which patients less than 68 years were discharged to short term hospital?
1462	find the  patients whose lab test category is chemistry and diagnoses icd9 code is 41519
1463	which patients had  procedure icd9 code 3607?
1464	which of the patients diagnosed with other emphysema have an unspecified death status?
1465	which patients with other phototherapy procedure were hospitalized for more than 4 days?
1466	which patients aged less than 85 years old had uretheral catheterization?
1467	show me the  patients born before 2120 who were ordered a pleural fluid lab test.
1468	which are the  patients whose hospital stay is above 7 days and diagnosed with single ib in-hosp w cs?
1469	provide the  patients who had arteriography of cerebral arteries and were hospitalized for more than 5 days.
1470	which patients with the diagnoses of single liveborn were born in hospital and delivered with cesarean section and were categorized under a chemistry lab test?
1471	which are the  patients on pr route of drug administration who have uncontrolled diabetes with other specified manifestations, type ii or unspecified type diagnoses?
1472	which patients died in or before the year 2158 and used the drug hydralazine hcl?
1473	tell me the  patients with diagnoses icd9 code 7470 who have stayed more than 3 days in hospital.
1474	which patients whose language is cape and below 64 years of age?
1475	which are the  patients with diagnoses icd9 code 43491 who died in or before 2155?
1476	provide the  patients whose primary disease is s/p fall and lab test fluid is urine.
1477	find the  patients with private insurance who had procedure titled parenteral infusion of concentrated nutritional substances.
1478	which of the other preterm infants weighing 1,750-1,999 grams had a lab test for hematology?
1479	which patients are diagnosed with icd9code 78820 and have lab test results showing abnormal status delta?
1480	which patients have been diagnosed with candidal vulvovaginitis?
1481	provide the  black/haitian patients who were born before 2089.
1482	calculate the total  patients who had transient ischemic attack as their primary disease.
1483	tell me the  patients younger than 77 years of age who have a primary disease of abdominal pain.
1484	which are the  male patients who are diagnosed with hyperosmolality?
1485	provide the  emergency hospital admission patients who have nafcillin prescription.
1486	which patients with black/african american ethnicity are diagnosed with pericardiocentesis?
1487	which patients born before the year 2197 were diagnosed with t1-t6 fx-cl/cord inj nec?
1488	which male patients had a nonsquamous epithelial cell lab test?
1489	which are the  patients who have unspecified erythematous condition diagnoses?
1490	which are the  patients with acute vascular insufficiency of intestine who are less than 50 years of age?
1491	which patients are admitted urgently and are born before 2052?
1492	find the  patients who speak english and have been diagnosed with bipolar 1 disorder and have a most recent episode of depressed, unspecified.
1493	the  patients less than 81 years who belong to american indian/alaska native ethnic background.
1494	provide the  patients under the age of 68 whose drug name is syringe (neonatal) *sw*.
1495	which patients tested with lab item id 51375?
1496	which of the patients aged below 81 were treated with drug code prismab32k25000?
1497	get the  emergency hospital admission patients who are taking sulfameth/trimethoprim suspension medication.
1498	give me the  male patients who underwent the procedure named open heart valvuloplasty of mitral valve without replacement.
1499	which patients with malnutrition of mild degree stayed in the hospital for more than a day?
1500	which patients who had csf lab tests died in or before 2174?
1501	which are the  patients whose diagnosis is poisoning by penicillins and have lab test abnormal status delta?
1502	which patients are admitted in emergency room and followed the diagnosis icd9 code v5416?
1503	which patients with metabolic encephalopathy diagnoses are still alive?
1504	calculate the  inpatient hospital admission patients who had a red blood cells lab test.
1505	which are the  patients taking main type drug prescription who are diagnosed with hypotension of hemodialysis?
1506	the  patients whose primary disease is s/p fall and who were admitted before the year 2178.
1507	give the  patients whose diagnosis short title is nephritis nos and lab test category is chemistry.
1508	which are the  patients who ihave been diagnosed with surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation and their drug type is base?
1509	the  patients with drug code meth40 who have been admitted to hospital for more than a day.
1510	provide the  patients with abnormal lab test status who have the diagnoses of infection and inflammatory reaction due to other vascular device, implant and graft.
1511	which patients stayed in hospital for more than 43 days and diagnosed for aortocor bypas-2 cor art?
1512	which patients with atrial septal defect mitral valve replacement repair atrial-septal defect/sda as their primary disease were admitted before the year 2164?
1513	which patients under the age of 70 were diagnosed under icd9 code 36201?
1514	the  patients admitted via emergency hospital room who had procedure on single vessel.
1515	which of the patients were discharged to home after a hospital stay of more than 26 days?
1516	the  patients diagnosed with alzheimer's disease who were admitted before 2190.
1517	which patients born before the year 2167 were primarily diagnosed for hyperglycemia?
1518	among patients who had stemi as their primary disease, which of them were treated with drug atropine sulfate?
1519	the  patients who died in or before year 2174 and whose procedure long title is infusion of vasopressor agent.
